william proxmire dwis :0.000005
washington star reported :0.000005
w star news :0.000005
ussr successfully launched :0.000005
univ of texas :0.000005
univ of maryland :0.000005
the washington evening :0.000005
the task force :0.000005
the middle east :0.000005
the command module :0.000005
telescope science institute :0.000005
space flight network :0.000005
solidfuel rocket booster :0.000005
similar to cosmos :0.000005
see space shuttle :0.000005
sea of tranquility :0.000005
scheduled for late :0.000005
recommended that nasa :0.000005
propulsion laboratory pasadena :0.000005
physics and astronomy :0.000005
other federal agencies :0.000005
of scientific data :0.000005
of ames research :0.000005
north and south :0.000005
national space technology :0.000005
nasa and soviet :0.000005
million years ago :0.000005
life support systems :0.000005
launched from ksc :0.000005
john a volpe :0.000005
interplanetary monitoring platform :0.000005
in st louis :0.000005
in french guiana :0.000005
for project apollo :0.000005
flight crew operations :0.000005
feet in diameter :0.000005
federal computer week :0.000005
failed to reach :0.000005
experiments to study :0.000005
dr john e :0.000005
dod and nasa :0.000005
dly actv rpt :0.000005
development and production :0.000005
dale d myers :0.000005
chairman of senate :0.000005
center huntsville alabama :0.000005
capable of carrying :0.000005
bernard a schriever :0.000005
b sun jan :0.000005
astronaut alan b :0.000005
as nasa administrator :0.000005
apollo lunar surface :0.000005
and space systems :0.000005
and space shuttle :0.000005
and soviet academy :0.000005
and landing aircraft :0.000005
aeronautical events op :0.000005
administrator for aeronautics :0.000005
• dr james :0.000005
• air force :0.000005
white sands nm :0.000005
to cape kennedy :0.000005
theory of relativity :0.000005
the southern hemisphere :0.000005
the planet venus :0.000005
the italian space :0.000005
the deep space :0.000005
the clinton administration :0.000005
test and evaluation :0.000005
space flight dr :0.000005
signed a contract :0.000005
shortly after launch :0.000005
research organization esro :0.000005
radio and tv :0.000005
point barrow alaska :0.000005
piloted by maj :0.000005
payload was recovered :0.000005
operations control center :0.000005
operational environmental satellite :0.000005
olin e teague :0.000005
of transportation john :0.000005
of apollo 17 :0.000005
objectives were met :0.000005
miles from earth :0.000005
max planck institute :0.000005
manned orbital flight :0.000005
l dryden nasa :0.000005
international ultraviolet explorer :0.000005
from outer space :0.000005
flight from edwards :0.000005
feasibility of using :0.000005
energy astronomy observatory :0.000005
earths upper atmosphere :0.000005
dulles international airport :0.000005
dr james r :0.000005
defense satellite communications :0.000005
aviation administration faa :0.000005
at vandenberg afb :0.000005
appendix a satellites :0.000005
and chief executive :0.000005
a satellites space :0.000005
a manned lunar :0.000005
a delta rocket :0.000005
11 astronauts neil :0.000005
1 earth resources :0.000005
• dr robert :0.000005
usa today mar :0.000005
univ of illinois :0.000005
univ of calif :0.000005
two sounding rockets :0.000005
to north american :0.000005
the space transportation :0.000005
the planets atmosphere :0.000005
the baikonur cosmodrome :0.000005
test ban treaty :0.000005
telecommunications satellite consortium :0.000005
space and technology :0.000005
small astronomy satellite :0.000005
see north american :0.000005
see lunar module :0.000005
scheduled for completion :0.000005
satellites in orbit :0.000005
ronald e evans :0.000005
rocket from cape :0.000005
reuters w post :0.000005
research range carried :0.000005
president george bush :0.000005
pilot william h :0.000005
orlando sentinel fl :0.000005
of space transportation :0.000005
of solar radiation :0.000005
of senate committee :0.000005
of launch vehicle :0.000005
of flight operations :0.000005
of apollo 12 :0.000005
national space development :0.000005
national space council :0.000005
nasa launched aerobee :0.000005
missions to mars :0.000005
minutes incli nation :0.000005
martin marietta corporation :0.000005
lbs of lunar :0.000005
large space telescope :0.000005
kennedy space centers :0.000005
joseph p kerwin :0.000005
italian space agency :0.000005
international astronomical union :0.000005
in west germany :0.000005
in space technology :0.000005
in mountain view :0.000005
in low earth :0.000005
ib and saturn :0.000005
held at nasa :0.000005
goldstone tracking station :0.000005
from western test :0.000005
for future space :0.000005
experiments in space :0.000005
erts 1 earth :0.000005
domestic communications satellite :0.000005
director of research :0.000005
designed to study :0.000005
defense daily reported :0.000005
contract for design :0.000005
civilian and military :0.000005
chief executive officer :0.000005
center in huntsville :0.000005
c kraft jr :0.000005
budget for fy :0.000005
booster from vandenberg :0.000005
baykonur into orbit :0.000005
av wk reported :0.000005
as special assistant :0.000005
announced that scientists :0.000005
and michael collins :0.000005
aerospace industries association :0.000005
aerospace industries assn :0.000005
aerobee 150 mi :0.000005
academy of astronautics :0.000005
a wide variety :0.000005
a joint project :0.000005
• senate committee :0.000005
• nasa released :0.000005
world meteorological organization :0.000005
william c schneider :0.000005
tracking and telemetry :0.000005
total weight 50kg :0.000005
to existing knowledge :0.000005
third and final :0.000005
the planet jupiter :0.000005
the martian surface :0.000005
the manned lunar :0.000005
the journal nature :0.000005
the annual meeting :0.000005
test pilot william :0.000005
st louis mo :0.000005
space shuttle external :0.000005
solar physics experiment :0.000005
signed a memorandum :0.000005
senior vice president :0.000005
see european space :0.000005
search and rescue :0.000005
satellites into orbit :0.000005
research center lerc :0.000005
research center cleveland :0.000005
reliability and quality :0.000005
recovery ship uss :0.000005
reached an altitude :0.000005
president ronald reagan :0.000005
president nixon submitted :0.000005
period and 74° :0.000005
p anderson dn :0.000005
of soviet space :0.000005
of naval research :0.000005
of major nasa :0.000005
of charged particles :0.000005
north atlantic treaty :0.000005
national aeronautic association :0.000005
nasas dryden flight :0.000005
nasa had planned :0.000005
million for space :0.000005
miles above earth :0.000005
michael d griffin :0.000005
launcher development organization :0.000005
kurt h debus :0.000005
john l swigert :0.000005
into transfer orbit :0.000005
international civil aviation :0.000005
indian space research :0.000005
in san diego :0.000005
in addition nasa :0.000005
house appropriations committee :0.000005
glenn t seaborg :0.000005
from flight research :0.000005
frank w anderson :0.000005
first space shuttle :0.000005
education and welfare :0.000005
dr kurt h :0.000005
dept of interior :0.000005
dept of housing :0.000005
date name inter :0.000005
contribution to existing :0.000005
conquest of space :0.000005
charles w mathews :0.000005
chamber of commerce :0.000005
center in greenbelt :0.000005
by nasa goddard :0.000005
awarded a contract :0.000005
atlasagena d booster :0.000005
and space research :0.000005
and landing tests :0.000005
and former nasa :0.000005
and 74° inclination :0.000005
analysis of data :0.000005
an international team :0.000005
afsc release oip :0.000005
administrator dr thomas :0.000005
acting nasa administrator :0.000005
8 astronaut frank :0.000005
white sands n :0.000004
western union telegraph :0.000004
washington sunday star :0.000004
wallops island virginia :0.000004
w times sep :0.000004
w times jun :0.000004
usaf launched thoragena :0.000004
us marine corps :0.000004
univ of chicago :0.000004
united arab republic :0.000004
un public registry :0.000004
transmitted to earth :0.000004
titan ii booster :0.000004
the solidfuel rocket :0.000004
the north pole :0.000004
test pilot john :0.000004
technology description unavailable :0.000004
team of researchers :0.000004
stuart a roosa :0.000004
stated that nasa :0.000004
science research council :0.000004
scheduled for june :0.000004
scheduled for july :0.000004
satellite in orbit :0.000004
reuters b sun :0.000004
reentered earths atmosphere :0.000004
reach the moon :0.000004
presidents science advisory :0.000004
president nixon signed :0.000004
president nixon sent :0.000004
pm est dec :0.000004
plum brook station :0.000004
performed satisfactorily gsfc :0.000004
p inq nov :0.000004
p inq aug :0.000004
of solar wind :0.000004
of nuclear weapons :0.000004
of apollo spacecraft :0.000004
objectives were achieved :0.000004
nasa had decided :0.000004
nasa distinguished service :0.000004
najeeb e halaby :0.000004
multiple docking adapter :0.000004
min after launch :0.000004
mi sounding rocket :0.000004
los alamos scientific :0.000004
landed on moon :0.000004
laboratory pasadena california :0.000004
la times jan :0.000004
la times dec :0.000004
l swigert jr :0.000004
k mattingly ii :0.000004
into lunar orbit :0.000004
in orbita network :0.000004
group achievement award :0.000004
ground support equipment :0.000004
for saturn v :0.000004
for international development :0.000004
flight dr george :0.000004
engineers and scientists :0.000004
earth resources experiment :0.000004
dr glenn t :0.000004
defense initiative sdi :0.000004
data to earth :0.000004
cohn w post :0.000004
by vice president :0.000004
by mcdonnell douglas :0.000004
by apollo 12 :0.000004
by air force :0.000004
business machines corp :0.000004
booster from wtr :0.000004
board of governors :0.000004
