ments would ,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1
ment that ,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,1
men could ,0,0,0,1,1,1,0,0,1,0,1,0,2,0,0,0
melted and ,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1
meetings to ,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0,1
meet ings ,0,0,1,0,0,0,0,0,0,2,0,3,1,0,0,0
medicine at ,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0
medical services ,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0
medical sciences ,0,0,1,0,1,1,1,0,0,0,2,1,0,0,0,0
medical science ,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,1
medical checks ,0,0,0,1,1,0,0,0,0,0,0,1,0,2,2,0
medical aspects ,0,0,1,0,1,0,0,0,0,0,1,3,0,1,0,0
medals for ,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
mechanics of ,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0
mechanical engineering ,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2
measure spectral ,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0
measure electric ,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0
measure effects ,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,1
meas ured ,0,0,0,1,1,1,0,0,0,0,0,1,0,1,2,0
meanwhile the ,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
meaning that ,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3
mcmurtry completed ,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
may would ,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0
may was ,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1
may on ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2
may 2678 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
may 1977 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
may 1969 ,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,1
may 1964 ,0,0,1,0,0,2,0,2,1,0,0,0,1,0,0,0
maximum use ,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
maximum thrust ,0,0,1,0,1,0,0,2,0,0,0,0,0,1,1,1
mauna kea ,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1
matters of ,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,1
matter is ,0,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0
mathews said ,0,0,0,0,1,0,1,0,0,0,0,2,1,0,2,0
materials would ,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1
material which ,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0
material on ,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1
material at ,0,0,0,0,1,0,0,0,1,1,0,2,0,0,2,0
match the ,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2
masursky of ,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1
masses of ,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0
mass production ,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1
mass had ,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1
martinmarietta corp ,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0
martian craters ,0,0,0,0,3,2,0,0,1,0,1,0,0,0,0,0
mars within ,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,1
mars the ,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,1
mars probes ,0,1,1,0,0,0,0,0,0,0,3,0,2,0,0,0
mars nov ,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
mars exploration ,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
mars during ,0,0,0,1,2,1,1,0,1,0,0,0,1,0,0,0
market the ,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
mariner zv ,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
mariner venus ,0,2,0,0,0,1,1,0,0,0,1,2,0,0,0,0
mariner 10â€™s ,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
marine and ,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0
march dr ,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,1
march 1977 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
march 1976 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
march 1973 ,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0
mar tian ,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
mapping camera ,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0
map was ,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0
many respects ,0,0,1,0,3,0,0,0,0,0,2,1,0,0,0,0
many fields ,0,2,0,0,1,0,1,1,0,0,0,1,0,0,0,1
many areas ,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2
manned tests ,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0
manned spaceflights ,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
manned satellites ,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0
maneuvered into ,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0,1
maneuver would ,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0
maneuver the ,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
management to ,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
management had ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0
management div ,0,0,0,0,3,1,1,1,0,1,0,0,0,0,0,0
managed and ,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0
man kind ,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0
man for ,0,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0
make sense ,0,1,1,2,0,0,0,0,1,2,0,0,0,0,0,0
make our ,0,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0
make every ,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
mak ing ,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0
major test ,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
major milestone ,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
major impact ,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0
major goal ,0,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0
major apollo ,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
major advances ,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1
mainte nance ,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,1
magnetometer and ,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1
magnetic tapes ,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0
magnetic storms ,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0
made this ,0,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0
made them ,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2
made only ,0,0,1,0,0,0,1,0,0,0,3,0,2,0,0,0
made as ,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,0
machinists iam ,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0
mach 8 ,0,0,2,1,0,1,1,0,0,0,0,0,0,1,1,0
mach 15 ,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0
mach 07 ,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2,0
ma9 flight ,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
m2f2 liftingbody ,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0
m clifford ,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
m allen ,0,0,1,0,1,0,1,1,0,0,2,1,0,0,0,0
m 60 ,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0
m 45 ,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0
m 3 ,0,0,1,0,0,0,0,0,0,2,1,3,0,0,0,0
m 10 ,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0
luncheon meeting ,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0
lunar scientists ,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0
lunar maria ,0,0,1,0,1,0,0,1,2,1,0,1,0,0,0,0
lunar features ,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0
lunar explorations ,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0
luna v ,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
luna 24 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ltd and ,0,0,0,0,2,1,0,1,0,0,1,0,2,0,0,0
lrv rover ,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0
lowest level ,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
low gravity ,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0
low energy ,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
lost their ,0,0,0,0,1,0,2,0,0,1,1,0,1,0,0,1
lost and ,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
losing its ,0,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0
lose their ,0,0,0,1,1,0,1,0,0,1,0,0,0,1,2,0
longduration manned ,0,0,0,2,0,0,0,1,1,1,0,1,0,1,0,0
long ago ,0,0,1,1,0,0,2,0,0,2,0,1,0,0,0,0
lockheed release ,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0
lockheed california ,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0
locations for ,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0
located near ,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2
locate and ,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,0
loads on ,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
loads in ,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,2
lm systems ,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0
living cells ,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
lives in ,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,1
livermore laboratory ,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1
little rock ,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0
lished in ,0,0,0,1,1,0,2,0,0,0,2,0,0,1,0,0
liquidoxygen tank ,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
liquidhydrogen rocket ,1,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0
limits on ,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1
limited by ,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1
liminary design ,0,0,0,0,2,0,0,1,0,1,1,0,1,1,0,0
lima peru ,0,0,0,0,2,0,0,1,1,3,0,0,0,0,0,0
like one ,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0
lightning strikes ,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0
light would ,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0
lifttodrag ratio ,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0
liftoff at ,0,0,0,0,1,0,0,0,2,0,1,2,0,0,0,1
lifting off ,0,0,0,0,0,0,0,0,2,0,0,2,0,2,1,0
life to ,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0
life that ,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0
life scientists ,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,1
life might ,0,0,1,0,0,0,0,1,0,1,3,0,0,1,0,0
life is ,0,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0
life insurance ,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0
life exists ,0,0,1,1,2,0,1,0,1,0,0,1,0,0,0,0
life existed ,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,2
liaison with ,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0
liaison between ,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1
leroy e ,0,0,0,0,1,2,0,0,2,0,0,0,0,1,1,0
leonid meteor ,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
legislation would ,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0
left of ,0,0,0,0,0,2,0,0,1,2,1,1,0,0,0,0
left for ,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,1
left by ,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1
lee b ,0,0,0,0,0,1,1,1,2,0,2,0,0,0,0,0
led us ,0,1,0,0,1,0,0,1,0,1,2,1,0,0,0,0
lectures and ,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0
least 50 ,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1
leading edge ,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
leadership was ,0,0,1,0,0,0,3,0,1,1,0,0,0,0,1,0
lead the ,0,0,2,0,2,1,1,0,1,0,0,0,0,0,0,0
layers and ,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1
lay off ,0,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0
launchings and ,0,1,0,1,2,1,0,0,2,0,0,0,0,0,0,0
launching in ,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,1
launching from ,0,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0
launching facilities ,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
launched polaris ,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0
launched minuteman ,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
launched her ,0,0,0,0,0,1,2,0,2,1,1,0,0,0,0,0
launched either ,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
launched atlas ,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
launched aboard ,0,0,0,0,0,1,1,0,1,0,0,0,2,1,1,0
launched 29 ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0
launched 13 ,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0
launch with ,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,1
launch record ,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
launch rate ,0,0,0,1,0,0,3,1,0,1,0,1,0,0,0,0
launch nov ,0,0,0,0,1,3,0,0,2,0,0,0,1,0,0,0
launch jan ,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0
launch feb ,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
launch complexes ,0,1,0,0,0,0,0,1,1,0,1,1,0,0,2,0
launch assistance ,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
latitudes and ,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0
latitude of ,0,0,0,0,2,0,1,0,1,0,0,0,1,0,2,0
latest available ,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
later when ,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
later revealed ,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0
later quoted ,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0
later flights ,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
late to ,0,0,0,0,2,1,1,0,1,1,0,0,0,1,0,0
last mission ,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0
last half ,0,1,0,1,2,0,0,1,1,0,0,1,0,0,0,0
laser light ,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,2
largest ever ,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1
large solar ,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0
larc under ,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0
langley and ,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0
landing test ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1
landing sequence ,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0
landing men ,0,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0
landing because ,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0
lander was ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
land pad ,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
laid out ,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1
laboratory were ,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,2
laboratory near ,0,0,1,0,0,0,1,0,3,0,0,1,1,0,0,0
laboratory by ,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
laboratory a ,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0
laboratories had ,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2
la jolla ,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0
l y ,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0
l the ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2
l simpson ,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0
l rosholt ,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
l release ,0,0,1,0,0,0,1,0,3,0,1,1,0,0,0,0
l f ,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0
l b ,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0
l 1 ,1,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0
kuiper director ,0,0,1,2,1,2,0,0,1,0,0,0,0,0,0,0
ksc from ,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0
ksc at ,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0
known that ,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1
known in ,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1
knowledge with ,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0
km wide ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
km 25 ,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0
km 1 ,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0
kingdom and ,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
king of ,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0
kincheloe award ,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0
killed during ,0,0,0,0,0,0,2,0,0,0,2,0,0,1,2,0
kg in ,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,3
kenneth w ,0,0,0,1,0,0,0,0,0,2,0,3,1,0,0,0
kennedy by ,0,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0
kennedy as ,0,0,0,1,1,0,0,0,2,0,0,2,1,0,0,0
keeping the ,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1
keep them ,0,0,0,1,0,1,0,0,0,2,0,0,1,0,2,0
katherine m ,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
karol j ,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0
k t ,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0
k s ,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
k i ,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
just under ,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1
just to ,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0
jupitersaturn mission ,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0
jupiter on ,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0
june would ,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
june 516 ,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
june 219 ,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
june 1969 ,0,0,0,0,0,0,0,1,2,0,1,1,0,2,0,0
july would ,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,2
july at ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
july 28sept ,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
july 1967 ,0,0,0,1,0,1,1,2,1,0,0,1,0,0,0,0
july 1963 ,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0
jsc in ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
jsc had ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
jsc for ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
jr president ,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0
jr for ,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0
jr edgar ,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
jr during ,0,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0
jpl was ,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,1
jpl officials ,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0
joseph g ,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0
joint work ,0,0,1,0,0,0,0,0,0,1,0,2,1,0,2,0
joint resolution ,0,0,1,0,1,0,1,0,3,0,0,1,0,0,0,0
joint research ,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
joint participation ,0,1,2,0,0,0,0,0,0,1,1,0,2,0,0,0
joint experiment ,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0
johnson would ,0,0,1,1,0,3,0,1,0,0,0,0,0,0,1,0
johnson on ,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0
john yardley ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
job is ,0,1,1,0,1,2,0,0,1,0,0,1,0,0,0,0
jettisoned at ,0,0,1,0,1,0,0,0,0,2,1,1,0,0,1,0
jettison the ,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0
jet stream ,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,1
jet fighters ,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,2
jet airliner ,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0
jet air ,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0
jesse l ,0,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0
japanâ€™s first ,0,0,0,0,1,4,0,0,1,0,1,0,0,0,0,0
january a ,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
january 1968 ,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0
jan 1976 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
james d ,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,1
j2 engines ,0,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0
j william ,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,1
j usaf ,0,2,1,0,0,0,2,0,0,1,0,1,0,0,0,0
j l ,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,1
ix was ,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0
iv mission ,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0
iv mars ,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0
itâ€™s just ,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0
ity of ,0,2,0,0,1,0,1,0,0,1,0,0,0,1,1,0
ity and ,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0
its wings ,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0
its velocity ,0,0,0,1,2,0,1,0,0,0,0,0,2,0,0,0
its spacecraft ,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1
its mars ,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,1
its major ,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1
its last ,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0
its highly ,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1
its formation ,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0
its engineers ,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
its effect ,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
its contractors ,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0
its capability ,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1
its 11th ,0,0,0,0,1,0,0,0,0,0,3,0,0,1,2,0
italian space ,0,3,0,0,0,0,1,1,0,0,0,1,0,1,0,0
italian crew ,0,0,0,2,0,0,0,0,0,1,0,2,1,1,0,0
it within ,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
it that ,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0
it really ,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,1
it planned ,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,1
it now ,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0
it made ,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0
it launched ,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2
it flew ,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,2
it down ,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0
it doesnâ€™t ,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0
it carried ,0,0,0,0,1,1,0,0,3,0,0,0,2,0,0,0
it brings ,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0
it began ,0,0,0,0,2,1,1,0,0,1,1,0,1,0,0,0
it becomes ,0,0,1,2,1,0,0,0,1,0,0,2,0,0,0,0
issued the ,0,0,0,0,1,1,0,0,1,0,0,1,2,1,0,0
issued apollo ,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
islands in ,0,0,0,1,1,2,0,0,1,0,0,1,0,0,1,0
island with ,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0
is within ,0,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0
is whether ,0,0,1,0,1,1,0,3,0,0,0,0,0,1,0,0
is under ,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0
is truly ,0,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0
is part ,0,0,3,0,2,0,0,1,1,0,0,0,0,0,0,0
is learned ,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0
is its ,0,0,0,2,0,1,1,0,0,1,2,0,0,0,0,0
is indeed ,0,0,1,0,1,2,1,0,0,1,0,0,1,0,0,0
is greater ,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0
is extremely ,0,0,0,1,0,1,0,0,0,2,2,1,0,0,0,0
is estimated ,0,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0
is entirely ,0,1,0,2,2,0,1,0,0,1,0,0,0,0,0,0
is doing ,0,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0
is currently ,0,0,1,2,0,1,2,0,0,1,0,0,0,0,0,0
is covered ,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0
is continuing ,0,0,0,1,3,0,0,1,0,0,2,0,0,0,0,0
is clearly ,0,0,0,2,2,0,1,1,0,0,0,1,0,0,0,0
iran and ,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1
ira c ,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0
ionospheric research ,0,0,3,1,1,0,0,0,0,0,0,1,0,1,0,0
ion propulsion ,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
invitations to ,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,2
investigations had ,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0
investigation had ,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,2
inventory experiment ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
into stratosphere ,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1
